id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,address,holiday_date,description,home_team_player11,home_team_player10,home_team_player9,home_team_player8,home_team_player7,home_team_player6,home_team_player5,home_team_player4,home_team_player3,home_team_player2,home_team_player1,home_team_score,away_team_score,away_team_player1,away_team_player2,away_team_player3,away_team_player4,away_team_player5,away_team_player6,away_team_player7,away_team_player8,away_team_player9,away_team_player10,away_team_player11,year,month,day,dayofweek,day_of_week,is_holiday,season,time_of_day,kick_off_hour,prefecture
13380,2011-06-18,2023-06-25 19:03:00,6,0,6,8,29,14,21.3,91.0,484,8345.0,20223,愛知県名古屋市瑞穂区山下通5-1,,,11 玉田 圭司 FW,16 ケネディ FW,10 小川 佳純 FW,8 藤本 淳吾 MF,20 ダニルソン MF,33 磯村 亮太 MF,6 阿部 翔平 DF,5 増川 隆洋 DF,4 田中 マルクス闘莉王 DF,32 田中 隼磨 DF,1 楢﨑 正剛 GK,2,2,1 北野 貴之 GK,30 渡部 大輔 DF,4 深谷 友基 DF,14 坪内 秀介 DF,26 村上 和弘 DF,23 金澤 慎 MF,17 上田 康太 MF,6 青木 拓矢 MF,11 藤本 主税 MF,10 ラファエル FW,7 李 天秀 FW,2011,6,18,5,5,0,2,1,19.05,14
13381,2011-06-18,2023-06-25 19:03:00,6,0,26,17,22,35,20.8,94.0,455,6087.0,22331,福岡県福岡市博多区東平尾公園2-1-1,,,10 城後 寿 FW,24 重松 健太郎 FW,14 松浦 拓弥 MF,11 田中 佑昌 MF,8 鈴木 惇 MF,22 末吉 隼也 MF,4 和田 拓三 DF,13 小原 章吾 DF,6 丹羽 大輝 DF,3 山形 辰徳 DF,23 六反 勇治 GK,0,2,21 菅野 孝憲 GK,25 村上 佑介 DF,5 増嶋 竜也 DF,3 近藤 直也 DF,15 ジョルジ ワグネル DF,10 レアンドロ ドミンゲス MF,28 栗澤 僚一 MF,7 大谷 秀和 MF,20 茨田 陽生 MF,9 北嶋 秀朗 FW,18 田中 順也 FW,2011,6,18,5,5,0,2,1,19.05,20
13382,2011-06-22,2023-06-25 14:03:00,7,0,4,23,21,1,31.8,41.0,455,11356.0,19694,宮城県仙台市泉区七北田字柳78,,,30 柳沢 敦 FW,24 赤嶺 真吾 FW,10 梁 勇基 MF,6 角田 誠 MF,17 富田 晋伍 MF,8 松下 年宏 MF,27 朴 柱成 DF,2 鎌田 次郎 DF,3 渡辺 広大 DF,25 菅井 直樹 DF,16 林 卓人 GK,4,0,1 荻 晃太 GK,25 市川 大祐 DF,2 小林 久晃 DF,4 山本 英臣 DF,3 冨田 大介 DF,30 保坂 一成 MF,27 伊東 輝悦 MF,18 柏 好文 MF,10 パウリーニョ MF,19 金 信泳 FW,14 ハーフナー マイク FW,2011,6,22,2,2,0,2,0,14.05,8
13383,2011-06-22,2023-06-25 19:04:00,7,0,20,26,32,1,27.4,72.0,517,20240.0,62010,埼玉県さいたま市緑区美園2丁目1,,,29 マゾーラ FW,11 田中 達也 FW,10 マルシオ リシャルデス MF,22 山田 直輝 MF,27 小島 秀仁 MF,13 鈴木 啓太 MF,14 平川 忠亮 DF,17 永田 充 DF,4 スピラノビッチ DF,5 高橋 峻希 DF,18 加藤 順大 GK,3,0,23 六反 勇治 GK,3 山形 辰徳 DF,6 丹羽 大輝 DF,13 小原 章吾 DF,4 和田 拓三 DF,22 末吉 隼也 MF,8 鈴木 惇 MF,11 田中 佑昌 MF,14 松浦 拓弥 MF,24 重松 健太郎 FW,10 城後 寿 FW,2011,6,22,2,2,0,2,1,19.066666666666666,5
13384,2011-06-22,2023-06-25 19:05:00,7,0,17,2,45,1,26.2,80.0,487,9882.0,15109,千葉県柏市日立台1-2-50,,,18 田中 順也 FW,9 北嶋 秀朗 FW,20 茨田 陽生 MF,7 大谷 秀和 MF,28 栗澤 僚一 MF,10 レアンドロ ドミンゲス MF,15 ジョルジ ワグネル DF,3 近藤 直也 DF,5 増嶋 竜也 DF,25 村上 佑介 DF,21 菅野 孝憲 GK,2,4,1 藤ヶ谷 陽介 GK,21 加地 亮 DF,2 中澤 聡太 DF,5 山口 智 DF,6 下平 匠 DF,7 遠藤 保仁 MF,23 武井 択也 MF,10 二川 孝広 MF,11 宇佐美 貴史 FW,14 平井 将生 FW,22 イ グノ FW,2011,6,22,2,2,0,2,1,19.083333333333332,4
13385,2011-06-22,2023-06-25 19:03:00,7,0,21,10,5,1,27.4,71.0,479,12217.0,20248,静岡県静岡市清水区村松3880−1,,,19 高原 直泰 FW,11 大前 元紀 FW,8 枝村 匠馬 MF,30 アレックス MF,3 平岡 康裕 MF,18 小野 伸二 MF,4 太田 宏介 DF,17 ボスナー DF,5 岩下 敬輔 DF,15 辻尾 真二 DF,29 碓井 健平 GK,2,3,1 相澤 貴志 GK,3 田中 裕介 DF,4 井川 祐輔 DF,17 菊地 光将 DF,8 小宮山 尊信 DF,19 柴崎 晃誠 MF,20 稲本 潤一 MF,6 田坂 祐介 MF,13 山瀬 功治 MF,9 矢島 卓郎 FW,10 ジュニーニョ FW,2011,6,22,2,2,0,2,1,19.05,24
13386,2011-06-22,2023-06-25 19:03:00,7,0,24,8,19,1,25.6,78.0,549,6386.0,15165,静岡県磐田市新貝2500,,,18 前田 遼一 FW,17 金園 英学 FW,8 ジウシーニョ MF,10 山田 大記 MF,6 那須 大亮 MF,22 小林 裕紀 MF,14 パク チュホ DF,33 藤田 義明 DF,2 加賀 健一 DF,5 駒野 友一 DF,1 川口 能活 GK,1,2,1 北野 貴之 GK,30 渡部 大輔 DF,4 深谷 友基 DF,14 坪内 秀介 DF,26 村上 和弘 DF,23 金澤 慎 MF,17 上田 康太 MF,6 青木 拓矢 MF,11 藤本 主税 MF,10 ラファエル FW,7 李 天秀 FW,2011,6,22,2,2,0,2,1,19.05,24
13387,2011-06-22,2023-06-25 19:04:00,7,0,0,6,8,12,26.5,81.0,455,7875.0,17892,大阪府大阪市東住吉区長居公園1-1,,,19 永井 龍 FW,9 ホドリゴ ピンパォン FW,23 倉田 秋 MF,16 キム ボギョン MF,10 マルチネス MF,5 中後 雅喜 MF,20 高橋 大輔 DF,14 丸橋 祐介 DF,4 藤本 康太 DF,3 茂庭 照幸 DF,21 キム ジンヒョン GK,2,3,1 楢﨑 正剛 GK,32 田中 隼磨 DF,4 田中 マルクス闘莉王 DF,5 増川 隆洋 DF,6 阿部 翔平 DF,33 磯村 亮太 MF,20 ダニルソン MF,8 藤本 淳吾 MF,10 小川 佳純 FW,16 ケネディ FW,11 玉田 圭司 FW,2011,6,22,2,2,0,2,1,19.066666666666666,7
13388,2011-06-22,2023-06-25 19:04:00,7,0,25,29,18,12,25.6,78.0,455,9705.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,,,13 大久保 嘉人 FW,17 吉田 孝行 FW,31 小川 慶治朗 MF,18 田中 英雄 MF,10 ボッティ MF,8 松岡 亮輔 MF,21 茂木 弘人 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,2 近藤 岳登 DF,30 徳重 健太 GK,0,1,21 曽ヶ端 準 GK,22 西 大伍 DF,3 岩政 大樹 DF,6 中田 浩二 DF,5 アレックス DF,14 増田 誓志 MF,40 小笠原 満男 MF,8 野沢 拓也 MF,25 遠藤 康 MF,13 興梠 慎三 FW,30 田代 有三 FW,2011,6,22,2,2,0,2,1,19.066666666666666,2
13389,2011-06-22,2023-06-25 19:04:00,7,0,11,9,41,12,24.9,88.0,455,7593.0,36894,広島県広島市安佐南区大塚西5丁目1−1,,,11 佐藤 寿人 FW,9 李 忠成 MF,10 ムジリ MF,16 山岸 智 MF,7 森﨑 浩司 MF,35 中島 浩司 MF,14 ミキッチ MF,19 盛田 剛平 DF,8 森﨑 和幸 DF,24 森脇 良太 DF,1 西川 周作 GK,3,2,16 植草 裕樹 GK,14 宮本 卓也 DF,4 西河 翔吾 DF,3 石井 秀典 DF,2 小林 亮 DF,29 廣瀬 智靖 MF,8 船山 祐二 MF,28 太田 徹郎 MF,17 佐藤 健太郎 MF,24 伊東 俊 MF,18 大久保 哲哉 FW,2011,6,22,2,2,0,2,1,19.066666666666666,12
13390,2011-06-22,2023-06-25 19:33:00,7,0,19,13,12,1,28.4,63.0,549,8019.0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1,,,10 小野 裕二 FW,11 大黒 将志 FW,8 長谷川 アーリアジャスール MF,7 兵藤 慎剛 MF,29 谷口 博之 MF,6 小椋 祥平 MF,24 金井 貢史 DF,22 中澤 佑二 DF,4 栗原 勇蔵 DF,13 小林 祐三 DF,21 飯倉 大樹 GK,1,0,30 小澤 英明 GK,14 藤田 征也 DF,3 千葉 和彦 DF,2 大野 和成 DF,5 石川 直樹 DF,32 小林 慶行 MF,15 本間 勲 MF,6 三門 雄大 MF,8 木暮 郁哉 MF,11 ブルーノ ロペス FW,18 川又 堅碁 FW,2011,6,22,2,2,0,2,1,19.55,19
13391,2011-06-25,2023-06-25 18:34:00,8,0,29,10,55,12,19.5,81.0,455,17409.0,37496,茨城県鹿嶋市神向寺後山26-2,,,30 田代 有三 FW,13 興梠 慎三 FW,25 遠藤 康 MF,8 野沢 拓也 MF,19 伊野波 雅彦 MF,14 増田 誓志 MF,7 新井場 徹 DF,6 中田 浩二 DF,3 岩政 大樹 DF,22 西 大伍 DF,21 曽ヶ端 準 GK,2,2,1 相澤 貴志 GK,3 田中 裕介 DF,18 横山 知伸 DF,17 菊地 光将 DF,8 小宮山 尊信 DF,19 柴崎 晃誠 MF,20 稲本 潤一 MF,14 中村 憲剛 MF,13 山瀬 功治 MF,9 矢島 卓郎 FW,10 ジュニーニョ FW,2011,6,25,5,5,0,2,1,18.566666666666666,21
13392,2011-06-25,2023-06-25 19:04:00,8,0,23,17,37,1,27.3,62.0,515,10450.0,15859,山梨県甲府市小瀬町840,,,14 ハーフナー マイク FW,26 阿部 吉朗 FW,9 永里 源気 MF,27 伊東 輝悦 MF,7 石原 克哉 MF,18 柏 好文 MF,4 山本 英臣 DF,3 冨田 大介 DF,2 小林 久晃 DF,25 市川 大祐 DF,1 荻 晃太 GK,1,4,1 桐畑 和繁 GK,25 村上 佑介 DF,5 増嶋 竜也 DF,3 近藤 直也 DF,15 ジョルジ ワグネル DF,13 兵働 昭弘 MF,28 栗澤 僚一 MF,20 茨田 陽生 MF,10 レアンドロ ドミンゲス MF,19 工藤 壮人 FW,18 田中 順也 FW,2011,6,25,5,5,0,2,1,19.066666666666666,11
13393,2011-06-25,2023-06-25 19:03:00,8,0,13,0,48,12,19.4,65.0,455,24947.0,41684,新潟県新潟市中央区清五郎67-12,,,10 ミシェウ FW,11 ブルーノ ロペス FW,23 田中 亜土夢 MF,6 三門 雄大 MF,15 本間 勲 MF,36 菊地 直哉 MF,5 石川 直樹 DF,2 大野 和成 DF,3 千葉 和彦 DF,14 藤田 征也 DF,30 小澤 英明 GK,1,1,21 キム ジンヒョン GK,3 茂庭 照幸 DF,4 藤本 康太 DF,14 丸橋 祐介 DF,20 高橋 大輔 DF,5 中後 雅喜 MF,7 乾 貴士 MF,23 倉田 秋 MF,25 黒木 聖仁 MF,9 ホドリゴ ピンパォン FW,19 永井 龍 FW,2011,6,25,5,5,0,2,1,19.05,15
13394,2011-06-25,2023-06-25 19:03:00,8,0,6,20,59,0,27.7,86.0,455,28515.0,41255,愛知県豊田市千石町7-2,,,11 玉田 圭司 FW,16 ケネディ FW,6 阿部 翔平 MF,8 藤本 淳吾 MF,33 磯村 亮太 MF,10 小川 佳純 MF,32 田中 隼磨 MF,5 増川 隆洋 DF,4 田中 マルクス闘莉王 DF,3 千代反田 充 DF,1 楢﨑 正剛 GK,1,1,18 加藤 順大 GK,5 高橋 峻希 DF,4 スピラノビッチ DF,17 永田 充 DF,14 平川 忠亮 DF,13 鈴木 啓太 MF,6 山田 暢久 MF,22 山田 直輝 MF,10 マルシオ リシャルデス MF,21 原 一樹 MF,11 田中 達也 FW,2011,6,25,5,5,0,2,1,19.05,14
13395,2011-06-25,2023-06-25 19:03:00,8,0,26,24,22,12,26.4,78.0,455,5865.0,22331,福岡県福岡市博多区東平尾公園2-1-1,,,10 城後 寿 FW,19 成岡 翔 FW,14 松浦 拓弥 MF,11 田中 佑昌 MF,8 鈴木 惇 MF,22 末吉 隼也 MF,4 和田 拓三 DF,13 小原 章吾 DF,6 丹羽 大輝 DF,3 山形 辰徳 DF,23 六反 勇治 GK,1,2,1 川口 能活 GK,5 駒野 友一 DF,2 加賀 健一 DF,33 藤田 義明 DF,20 山本 脩斗 DF,22 小林 裕紀 MF,6 那須 大亮 MF,10 山田 大記 MF,8 ジウシーニョ MF,17 金園 英学 FW,18 前田 遼一 FW,2011,6,25,5,5,0,2,1,19.05,20
13396,2011-06-26,2023-06-25 18:03:00,8,1,2,11,23,12,29.4,58.0,549,16845.0,21000,大阪府吹田市千里万博公園5-2,,,22 イ グノ FW,14 平井 将生 FW,11 宇佐美 貴史 MF,10 二川 孝広 MF,23 武井 択也 MF,7 遠藤 保仁 MF,6 下平 匠 DF,5 山口 智 DF,2 中澤 聡太 DF,21 加地 亮 DF,1 藤ヶ谷 陽介 GK,5,3,1 西川 周作 GK,24 森脇 良太 DF,8 森﨑 和幸 DF,22 横竹 翔 DF,16 山岸 智 MF,35 中島 浩司 MF,7 森﨑 浩司 MF,17 服部 公太 MF,15 髙萩 洋次郎 MF,9 李 忠成 MF,11 佐藤 寿人 FW,2011,6,26,6,6,0,2,1,18.05,7
13397,2011-06-26,2023-06-25 18:34:00,8,1,21,4,5,1,25.6,87.0,455,13081.0,20248,静岡県静岡市清水区村松3880−1,,,19 高原 直泰 FW,11 大前 元紀 FW,30 アレックス MF,26 村松 大輔 MF,7 山本 真希 MF,18 小野 伸二 MF,4 太田 宏介 DF,5 岩下 敬輔 DF,3 平岡 康裕 DF,15 辻尾 真二 DF,29 碓井 健平 GK,1,0,16 林 卓人 GK,25 菅井 直樹 DF,3 渡辺 広大 DF,2 鎌田 次郎 DF,27 朴 柱成 DF,8 松下 年宏 MF,17 富田 晋伍 MF,6 角田 誠 MF,10 梁 勇基 MF,24 赤嶺 真吾 FW,30 柳沢 敦 FW,2011,6,26,6,6,0,2,1,18.566666666666666,24
13398,2011-06-26,2023-06-25 19:04:00,8,1,9,19,2,35,18.6,92.0,455,7667.0,20784,山形県天童市山王1−1,,,18 大久保 哲哉 FW,7 宮沢 克行 MF,17 佐藤 健太郎 MF,28 太田 徹郎 MF,8 船山 祐二 MF,29 廣瀬 智靖 MF,26 山田 拓巳 DF,3 石井 秀典 DF,22 園田 拓也 DF,14 宮本 卓也 DF,16 植草 裕樹 GK,0,2,21 飯倉 大樹 GK,13 小林 祐三 DF,4 栗原 勇蔵 DF,22 中澤 佑二 DF,24 金井 貢史 DF,6 小椋 祥平 MF,29 谷口 博之 MF,7 兵藤 慎剛 MF,8 長谷川 アーリアジャスール MF,11 大黒 将志 FW,10 小野 裕二 FW,2011,6,26,6,6,0,2,1,19.066666666666666,10
13399,2011-06-26,2023-06-25 19:05:00,8,1,8,25,1,12,22.9,83.0,487,5627.0,15491,埼玉県さいたま市大宮区高鼻町2丁目320−52,,,7 李 天秀 FW,10 ラファエル FW,11 藤本 主税 MF,6 青木 拓矢 MF,17 上田 康太 MF,23 金澤 慎 MF,26 村上 和弘 DF,14 坪内 秀介 DF,4 深谷 友基 DF,30 渡部 大輔 DF,1 北野 貴之 GK,1,1,30 徳重 健太 GK,2 近藤 岳登 DF,4 北本 久仁衛 DF,5 河本 裕之 DF,21 茂木 弘人 DF,8 松岡 亮輔 MF,10 ボッティ MF,18 田中 英雄 MF,31 小川 慶治朗 MF,13 大久保 嘉人 FW,17 吉田 孝行 FW,2011,6,26,6,6,0,2,1,19.083333333333332,5
13400,2011-07-30,2023-06-25 19:04:00,9,0,9,13,2,12,23.4,72.0,455,10461.0,20784,山形県天童市山王1−1,,,18 大久保 哲哉 FW,19 秋葉 勝 MF,17 佐藤 健太郎 MF,33 山﨑 雅人 MF,5 下村 東美 MF,21 川島 大地 MF,13 石川 竜也 DF,3 石井 秀典 DF,32 前田 和哉 DF,14 宮本 卓也 DF,1 清水 健太 GK,0,1,30 小澤 英明 GK,25 村上 佑介 DF,3 千葉 和彦 DF,36 菊地 直哉 DF,24 酒井 高徳 DF,6 三門 雄大 MF,15 本間 勲 MF,23 田中 亜土夢 MF,9 曺 永哲 MF,11 ブルーノ ロペス FW,10 ミシェウ FW,2011,7,30,5,5,0,2,1,19.066666666666666,10
13401,2011-07-30,2023-06-25 19:03:00,9,0,10,20,58,35,25.3,77.0,455,20047.0,26827,神奈川県川崎市中原区等々力1-1,,,11 小林 悠 FW,10 ジュニーニョ FW,23 登里 享平 MF,13 山瀬 功治 MF,30 大島 僚太 MF,6 田坂 祐介 MF,8 小宮山 尊信 DF,17 菊地 光将 DF,4 井川 祐輔 DF,3 田中 裕介 DF,1 相澤 貴志 GK,0,1,18 加藤 順大 GK,5 高橋 峻希 DF,4 スピラノビッチ DF,17 永田 充 DF,14 平川 忠亮 DF,13 鈴木 啓太 MF,8 柏木 陽介 MF,22 山田 直輝 MF,10 マルシオ リシャルデス FW,24 原口 元気 FW,31 デスポトビッチ FW,2011,7,30,5,5,0,2,1,19.05,19
13402,2011-07-30,2023-06-25 19:03:00,9,0,19,8,44,14,25.6,85.0,455,21214.0,72081,神奈川県横浜市港北区小机町3300,,,9 渡邉 千真 FW,11 大黒 将志 FW,29 谷口 博之 MF,7 兵藤 慎剛 MF,25 中村 俊輔 MF,6 小椋 祥平 MF,24 金井 貢史 DF,22 中澤 佑二 DF,4 栗原 勇蔵 DF,13 小林 祐三 DF,21 飯倉 大樹 GK,2,1,1 北野 貴之 GK,32 杉山 新 DF,14 坪内 秀介 DF,20 金 英權 DF,26 村上 和弘 DF,6 青木 拓矢 MF,17 上田 康太 MF,8 東 慶悟 MF,11 藤本 主税 MF,10 ラファエル FW,7 李 天秀 FW,2011,7,30,5,5,0,2,1,19.05,19
13403,2011-07-30,2023-06-25 19:04:00,9,0,24,2,19,12,25.4,89.0,509,13515.0,15165,静岡県磐田市新貝2500,,,18 前田 遼一 FW,8 ジウシーニョ FW,10 山田 大記 MF,28 船谷 圭祐 MF,6 那須 大亮 MF,23 山本 康裕 MF,20 山本 脩斗 DF,33 藤田 義明 DF,2 加賀 健一 DF,5 駒野 友一 DF,1 川口 能活 GK,1,2,1 藤ヶ谷 陽介 GK,21 加地 亮 DF,2 中澤 聡太 DF,5 山口 智 DF,6 下平 匠 DF,23 武井 択也 MF,17 明神 智和 MF,7 遠藤 保仁 MF,10 二川 孝広 MF,22 イ グノ FW,13 キム スンヨン FW,2011,7,30,5,5,0,2,1,19.066666666666666,24
13404,2011-07-30,2023-06-25 19:07:00,9,0,25,23,18,4,28.1,66.0,565,9231.0,28425,兵庫県神戸市兵庫区御崎町1丁目2−2,,,11 ポポ FW,17 吉田 孝行 FW,10 ボッティ MF,7 朴 康造 MF,18 田中 英雄 MF,8 松岡 亮輔 MF,21 茂木 弘人 DF,5 河本 裕之 DF,4 北本 久仁衛 DF,25 石櫃 洋祐 DF,30 徳重 健太 GK,4,2,1 荻 晃太 GK,25 市川 大祐 DF,5 ダニエル DF,4 山本 英臣 DF,13 内山 俊彦 DF,7 石原 克哉 MF,27 伊東 輝悦 MF,26 阿部 吉朗 MF,18 柏 好文 MF,10 パウリーニョ FW,14 ハーフナー マイク FW,2011,7,30,5,5,0,2,1,19.116666666666667,2
13405,2011-07-30,2023-06-25 19:04:00,9,0,11,21,41,1,26.5,85.0,455,16816.0,36894,広島県広島市安佐南区大塚西5丁目1−1,,,11 佐藤 寿人 FW,9 李 忠成 MF,15 髙萩 洋次郎 MF,17 服部 公太 MF,7 森﨑 浩司 MF,35 中島 浩司 MF,14 ミキッチ MF,19 盛田 剛平 DF,8 森﨑 和幸 DF,24 森脇 良太 DF,1 西川 周作 GK,4,0,29 碓井 健平 GK,17 ボスナー DF,3 平岡 康裕 DF,4 太田 宏介 DF,7 山本 真希 MF,30 アレックス MF,26 村松 大輔 MF,18 小野 伸二 MF,13 高木 俊幸 FW,11 大前 元紀 FW,19 高原 直泰 FW,2011,7,30,5,5,0,2,1,19.066666666666666,12
13406,2011-07-31,2023-06-25 18:04:00,9,1,0,29,34,4,29.4,63.0,455,28039.0,47853,大阪府大阪市東住吉区長居公園1-1,,,15 小松 塁 FW,23 倉田 秋 MF,16 キム ボギョン MF,10 マルチネス MF,7 乾 貴士 MF,5 中後 雅喜 MF,22 上本 大海 DF,17 酒本 憲幸 DF,14 丸橋 祐介 DF,3 茂庭 照幸 DF,21 キム ジンヒョン GK,1,3,21 曽ヶ端 準 GK,22 西 大伍 DF,3 岩政 大樹 DF,6 中田 浩二 DF,7 新井場 徹 DF,14 増田 誓志 MF,40 小笠原 満男 MF,8 野沢 拓也 MF,11 フェリペ ガブリエル MF,9 大迫 勇也 FW,30 田代 有三 FW,2011,7,31,6,6,0,2,1,18.066666666666666,7
13407,2011-07-31,2023-06-25 19:04:00,9,1,4,17,21,12,21.4,76.0,487,15315.0,19694,宮城県仙台市泉区七北田字柳78,,,24 赤嶺 真吾 FW,15 太田 吉彰 FW,10 梁 勇基 MF,6 角田 誠 MF,17 富田 晋伍 MF,11 関口 訓充 MF,27 朴 柱成 DF,2 鎌田 次郎 DF,3 渡辺 広大 DF,23 田村 直也 DF,16 林 卓人 GK,0,0,1 桐畑 和繁 GK,4 酒井 宏樹 DF,6 パク ドンヒョク DF,3 近藤 直也 DF,22 橋本 和 DF,10 レアンドロ ドミンゲス MF,28 栗澤 僚一 MF,13 兵働 昭弘 MF,15 ジョルジ ワグネル MF,8 澤 昌克 FW,18 田中 順也 FW,2011,7,31,6,6,0,2,1,19.066666666666666,8
13408,2011-07-31,2023-06-25 19:04:00,9,1,26,6,22,1,27.9,74.0,455,19421.0,22331,福岡県福岡市博多区東平尾公園2-1-1,,,10 城後 寿 FW,19 成岡 翔 FW,21 清水 範久 MF,11 田中 佑昌 MF,7 中町 公祐 MF,22 末吉 隼也 MF,4 和田 拓三 DF,13 小原 章吾 DF,6 丹羽 大輝 DF,3 山形 辰徳 DF,23 六反 勇治 GK,0,3,1 楢﨑 正剛 GK,32 田中 隼磨 DF,4 田中 マルクス闘莉王 DF,5 増川 隆洋 DF,6 阿部 翔平 DF,7 中村 直志 MF,20 ダニルソン MF,8 藤本 淳吾 MF,10 小川 佳純 FW,16 ケネディ FW,11 玉田 圭司 FW,2011,7,31,6,6,0,2,1,19.066666666666666,20
13409,2011-08-06,2023-06-25 18:34:00,11,0,29,9,55,12,27.5,83.0,455,13139.0,37496,茨城県鹿嶋市神向寺後山26-2,,,9 大迫 勇也 FW,25 遠藤 康 MF,11 フェリペ ガブリエル MF,8 野沢 拓也 MF,40 小笠原 満男 MF,14 増田 誓志 MF,7 新井場 徹 DF,6 中田 浩二 DF,3 岩政 大樹 DF,22 西 大伍 DF,21 曽ヶ端 準 GK,3,1,1 清水 健太 GK,14 宮本 卓也 DF,32 前田 和哉 DF,3 石井 秀典 DF,13 石川 竜也 DF,28 太田 徹郎 MF,19 秋葉 勝 MF,33 山﨑 雅人 MF,17 佐藤 健太郎 MF,21 川島 大地 MF,10 長谷川 悠 FW,2011,8,6,5,5,0,2,1,18.566666666666666,21
13410,2011-08-06,2023-06-25 18:35:00,11,0,23,11,37,12,28.7,69.0,455,11193.0,15859,山梨県甲府市小瀬町840,,,14 ハーフナー マイク FW,11 ダヴィ FW,10 パウリーニョ MF,15 内田 智也 MF,27 伊東 輝悦 MF,4 山本 英臣 MF,13 内山 俊彦 DF,19 金 珍圭 DF,5 ダニエル DF,25 市川 大祐 DF,21 荒谷 弘樹 GK,0,2,1 西川 周作 GK,24 森脇 良太 DF,8 森﨑 和幸 DF,19 盛田 剛平 DF,14 ミキッチ MF,35 中島 浩司 MF,7 森﨑 浩司 MF,17 服部 公太 MF,15 髙萩 洋次郎 MF,9 李 忠成 MF,11 佐藤 寿人 FW,2011,8,6,5,5,0,2,1,18.583333333333332,11
13411,2011-08-06,2023-06-25 19:04:00,11,0,20,25,32,12,27.8,76.0,517,32231.0,62010,埼玉県さいたま市緑区美園2丁目1,,,31 デスポトビッチ FW,24 原口 元気 FW,22 山田 直輝 FW,10 マルシオ リシャルデス MF,8 柏木 陽介 MF,13 鈴木 啓太 MF,14 平川 忠亮 DF,17 永田 充 DF,4 スピラノビッチ DF,5 高橋 峻希 DF,18 加藤 順大 GK,2,3,30 徳重 健太 GK,25 石櫃 洋祐 DF,4 北本 久仁衛 DF,5 河本 裕之 DF,21 茂木 弘人 DF,8 松岡 亮輔 MF,18 田中 英雄 MF,7 朴 康造 MF,10 ボッティ MF,17 吉田 孝行 FW,11 ポポ FW,2011,8,6,5,5,0,2,1,19.066666666666666,5
13412,2011-08-06,2023-06-25 19:04:00,11,0,17,19,45,12,28.7,81.0,479,11051.0,15109,千葉県柏市日立台1-2-50,,,8 澤 昌克 FW,9 北嶋 秀朗 FW,15 ジョルジ ワグネル MF,13 兵働 昭弘 MF,28 栗澤 僚一 MF,10 レアンドロ ドミンゲス MF,22 橋本 和 DF,3 近藤 直也 DF,6 パク ドンヒョク DF,4 酒井 宏樹 DF,1 桐畑 和繁 GK,2,0,21 飯倉 大樹 GK,2 天野 貴史 DF,4 栗原 勇蔵 DF,22 中澤 佑二 DF,24 金井 貢史 DF,6 小椋 祥平 MF,25 中村 俊輔 MF,7 兵藤 慎剛 MF,29 谷口 博之 MF,11 大黒 将志 FW,9 渡邉 千真 FW,2011,8,6,5,5,0,2,1,19.066666666666666,4
13413,2011-08-06,2023-06-25 19:04:00,11,0,10,0,58,12,29.1,71.0,488,15781.0,26827,神奈川県川崎市中原区等々力1-1,,,11 小林 悠 FW,10 ジュニーニョ FW,23 登里 享平 MF,13 山瀬 功治 MF,14 中村 憲剛 MF,6 田坂 祐介 MF,19 柴崎 晃誠 MF,17 菊地 光将 DF,4 井川 祐輔 DF,3 田中 裕介 DF,1 相澤 貴志 GK,1,2,21 キム ジンヒョン GK,3 茂庭 照幸 DF,14 丸橋 祐介 DF,17 酒本 憲幸 DF,22 上本 大海 DF,5 中後 雅喜 MF,10 マルチネス MF,13 清武 弘嗣 MF,16 キム ボギョン MF,23 倉田 秋 MF,15 小松 塁 FW,2011,8,6,5,5,0,2,1,19.066666666666666,19
13414,2011-08-06,2023-06-25 19:03:00,11,0,13,21,48,1,29.0,68.0,455,37830.0,41684,新潟県新潟市中央区清五郎67-12,,,10 ミシェウ FW,11 ブルーノ ロペス FW,9 曺 永哲 MF,23 田中 亜土夢 MF,15 本間 勲 MF,6 三門 雄大 MF,24 酒井 高徳 DF,36 菊地 直哉 DF,3 千葉 和彦 DF,25 村上 佑介 DF,30 小澤 英明 GK,4,0,29 碓井 健平 GK,15 辻尾 真二 DF,3 平岡 康裕 DF,17 ボスナー DF,4 太田 宏介 DF,18 小野 伸二 MF,26 村松 大輔 MF,6 杉山 浩太 MF,11 大前 元紀 FW,9 永井 雄一郎 FW,30 アレックス FW,2011,8,6,5,5,0,2,1,19.05,15
