section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity,home_team_score,away_team_score,year,month,day,dayofweek,day_of_week,is_holiday,season,time_of_day,kick_off_hour,prefecture
25,0,8,13,1,12,12.2,56.0,609,10967.0,15491,2,2,2010,11,27,5,5,0,0,0,17.55,5
25,0,1,9,30,12,12.4,63.0,637,26243.0,48999,1,1,2010,11,27,5,5,0,0,0,17.533333333333335,16
25,0,10,20,58,1,14.1,46.0,390,19411.0,26827,1,1,2010,11,27,5,5,0,0,0,14.066666666666666,19
25,0,24,6,19,1,15.4,35.0,389,13278.0,15165,1,2,2010,11,27,5,5,0,0,0,14.066666666666666,24
25,0,2,19,23,1,13.6,33.0,443,17977.0,21000,0,2,2010,11,27,5,5,0,0,0,14.066666666666666,7
25,0,25,21,18,1,13.6,35.0,431,14061.0,28425,1,0,2010,11,27,5,5,0,0,0,14.066666666666666,2
25,0,11,4,41,1,10.1,72.0,431,16448.0,36894,1,0,2010,11,27,5,5,0,0,0,17.566666666666666,12
25,1,29,3,55,1,16.8,52.0,604,19588.0,37496,2,1,2010,11,28,6,6,0,0,0,13.05,21
25,1,22,0,40,1,19.2,30.0,431,8775.0,15732,0,4,2010,11,28,6,6,0,0,0,13.05,19
26,0,4,10,21,1,9.7,32.0,597,18989.0,19694,1,1,2010,12,4,5,5,0,3,0,15.566666666666666,8
26,0,9,29,2,1,8.1,51.0,389,13647.0,20784,1,1,2010,12,4,5,5,0,3,0,15.566666666666666,10
26,0,20,25,32,1,15.0,29.0,434,45941.0,62010,0,4,2010,12,4,5,5,0,3,0,15.566666666666666,5
26,0,19,8,44,1,15.5,38.0,454,28071.0,72081,0,2,2010,12,4,5,5,0,3,0,15.55,19
26,0,13,22,48,30,11.5,44.0,409,27389.0,41684,3,1,2010,12,4,5,5,0,3,0,15.566666666666666,15
26,0,21,2,5,1,10.4,68.0,429,19088.0,20248,0,3,2010,12,4,5,5,0,3,0,15.55,24
26,0,6,11,59,0,12.0,51.0,389,31941.0,41255,2,1,2010,12,4,5,5,0,3,0,15.566666666666666,14
26,0,3,1,26,1,12.3,44.0,436,12697.0,20588,2,0,2010,12,4,5,5,0,3,0,15.533333333333333,0
26,0,0,24,8,1,12.0,39.0,614,15011.0,17892,6,2,2010,12,4,5,5,0,3,0,15.616666666666667,7
10,0,23,24,37,1,11.5,12.0,540,15040.0,15859,0,1,2011,3,5,5,5,0,1,0,14.05,11
10,0,6,19,59,1,10.6,28.0,545,27153.0,41255,1,1,2011,3,5,5,5,0,1,0,14.033333333333333,14
10,0,2,0,23,1,11.1,33.0,480,20055.0,21000,2,1,2011,3,5,5,5,0,1,0,14.033333333333333,7
10,0,11,4,41,1,10.4,39.0,535,18709.0,36894,0,0,2011,3,5,5,5,0,1,0,14.066666666666666,12
10,0,26,13,22,1,11.3,24.0,553,10254.0,22331,0,3,2011,3,5,5,5,0,1,0,14.066666666666666,20
10,0,10,9,58,1,12.6,28.0,487,18673.0,26827,2,0,2011,3,5,5,5,0,1,0,15.066666666666666,19
10,0,17,21,45,1,8.0,60.0,515,10390.0,15109,3,0,2011,3,5,5,5,0,1,1,19.066666666666666,4
10,1,25,20,18,14,10.3,50.0,455,19913.0,28425,1,0,2011,3,6,6,6,0,1,0,13.083333333333334,2
10,1,29,8,55,27,14.0,32.0,481,23262.0,37496,3,3,2011,3,6,6,6,0,1,0,15.05,21
21,0,4,6,21,1,26.2,75.0,455,18533.0,19694,1,1,2011,7,2,5,5,0,2,0,14.066666666666666,8
21,0,20,2,32,1,26.5,76.0,551,42331.0,62010,1,1,2011,7,2,5,5,0,2,1,18.05,5
21,0,26,23,22,27,26.6,82.0,455,6585.0,22331,1,0,2011,7,2,5,5,0,2,1,18.05,20
21,0,21,29,5,37,25.8,83.0,562,15528.0,20248,0,0,2011,7,2,5,5,0,2,1,18.566666666666666,24
21,0,13,9,48,12,24.7,72.0,455,23408.0,41684,2,0,2011,7,2,5,5,0,2,1,19.05,15
21,0,0,17,34,1,27.6,69.0,488,13741.0,47853,5,0,2011,7,2,5,5,0,2,1,19.083333333333332,7
21,1,19,10,44,1,29.3,62.0,499,29980.0,72081,2,1,2011,7,3,6,6,0,2,1,18.083333333333332,19
21,1,24,25,19,12,26.8,89.0,549,7706.0,15165,3,0,2011,7,3,6,6,0,2,1,19.05,24
21,1,8,11,1,1,29.4,64.0,455,8526.0,15491,0,1,2011,7,3,6,6,0,2,1,19.05,5
27,0,9,20,2,12,26.4,52.0,455,8303.0,20784,0,0,2011,7,6,2,2,0,2,1,19.066666666666666,10
27,1,23,21,37,12,25.8,82.0,455,12114.0,15859,1,2,2011,7,9,5,5,0,2,1,18.55,11
27,1,17,4,45,1,26.9,83.0,488,10324.0,15109,1,0,2011,7,9,5,5,0,2,1,19.083333333333332,4
27,1,10,26,58,1,28.8,60.0,549,16686.0,26827,3,2,2011,7,9,5,5,0,2,1,19.066666666666666,19
27,1,24,19,19,1,26.6,86.0,455,11226.0,15165,1,2,2011,7,9,5,5,0,2,1,19.05,24
27,1,25,6,18,1,27.4,75.0,479,17568.0,28425,0,1,2011,7,9,5,5,0,2,1,19.05,2
27,2,29,13,55,1,28.3,80.0,455,10602.0,37496,1,2,2011,7,10,6,6,0,2,1,18.583333333333332,21
27,2,8,2,1,1,28.9,68.0,455,11982.0,15491,2,3,2011,7,10,6,6,0,2,1,19.05,5
27,2,11,0,41,1,27.0,76.0,549,11615.0,36894,1,3,2011,7,10,6,6,0,2,1,19.066666666666666,12
28,0,13,23,48,1,26.1,66.0,455,13644.0,41684,1,2,2011,7,6,2,2,0,2,1,19.05,15
28,1,20,10,32,1,29.1,61.0,557,24293.0,62010,2,0,2011,7,13,2,2,0,2,1,19.05,5
28,1,17,11,45,1,26.8,81.0,455,7887.0,15109,3,1,2011,7,13,2,2,0,2,1,19.05,4
28,1,19,9,12,1,27.2,75.0,487,7104.0,15440,2,1,2011,7,13,2,2,0,2,1,19.083333333333332,19
28,1,6,29,59,1,27.1,73.0,455,12845.0,41255,2,1,2011,7,13,2,2,0,2,1,19.05,14
28,1,2,25,23,1,28.4,59.0,455,15244.0,21000,3,2,2011,7,13,2,2,0,2,1,19.05,7
28,1,0,24,8,1,27.9,74.0,455,8076.0,17892,2,3,2011,7,13,2,2,0,2,1,19.066666666666666,7
28,1,26,8,22,12,27.1,84.0,565,4028.0,22331,1,0,2011,7,13,2,2,0,2,1,19.0,20
28,1,4,21,21,1,27.4,79.0,455,11585.0,19694,0,0,2011,7,13,2,2,0,2,1,19.05,8
29,0,23,2,37,1,29.8,59.0,479,14126.0,15859,4,3,2011,7,16,5,5,0,2,1,18.566666666666666,11
29,0,21,13,5,1,26.5,81.0,455,13599.0,20248,2,1,2011,7,16,5,5,0,2,1,18.583333333333332,24
29,0,10,17,58,1,28.7,61.0,488,19619.0,26827,3,2,2011,7,16,5,5,0,2,1,19.083333333333332,19
29,0,25,0,18,1,27.2,71.0,455,14961.0,28425,4,1,2011,7,16,5,5,0,2,1,19.066666666666666,2
29,1,24,20,6,1,27.5,80.0,455,18623.0,51697,1,1,2011,7,17,6,6,0,2,1,19.05,24
29,1,29,4,55,1,28.0,79.0,455,17120.0,37496,3,0,2011,7,17,6,6,0,2,1,18.566666666666666,21
29,1,9,6,2,1,27.9,73.0,479,11757.0,20784,0,2,2011,7,17,6,6,0,2,1,19.066666666666666,10
29,1,8,19,1,1,29.6,64.0,549,11037.0,15491,1,1,2011,7,17,6,6,0,2,1,19.05,5
29,2,11,26,41,12,28.4,72.0,549,9864.0,36894,0,0,2011,7,18,0,0,1,2,1,18.066666666666666,12
30,0,20,23,32,12,25.7,69.0,455,31369.0,62010,2,0,2011,7,23,5,5,0,2,1,18.066666666666666,5
30,0,17,29,31,12,24.8,77.0,550,30807.0,54224,2,1,2011,7,23,5,5,0,2,1,19.083333333333332,16
30,0,19,25,44,12,25.5,70.0,487,15402.0,72081,1,0,2011,7,23,5,5,0,2,1,19.083333333333332,19
30,0,13,10,48,1,25.0,71.0,455,25420.0,41684,1,0,2011,7,23,5,5,0,2,1,19.05,15
30,0,6,11,29,1,28.3,66.0,479,11904.0,20223,3,2,2011,7,23,5,5,0,2,1,19.05,14
30,0,2,24,23,1,26.3,67.0,455,11364.0,21000,2,2,2011,7,23,5,5,0,2,1,19.05,7
30,0,0,21,34,1,27.0,72.0,455,11254.0,47853,4,0,2011,7,23,5,5,0,2,1,19.066666666666666,7
30,0,4,8,21,12,21.4,78.0,564,12018.0,19694,0,1,2011,7,23,5,5,0,2,1,19.0,8
30,1,26,9,22,1,26.3,59.0,455,7004.0,22331,0,2,2011,7,24,6,6,0,2,1,19.066666666666666,20
31,0,21,26,5,35,16.4,92.0,561,11025.0,20248,1,0,2011,4,23,5,5,0,1,0,14.066666666666666,24
31,0,29,19,31,14,19.1,80.0,497,15688.0,54224,0,3,2011,4,23,5,5,0,1,0,14.083333333333334,16
31,0,8,17,1,12,18.6,78.0,455,8441.0,15491,0,1,2011,4,23,5,5,0,1,0,14.066666666666666,5
31,0,23,25,37,35,15.9,78.0,455,6893.0,15859,1,1,2011,4,23,5,5,0,1,0,14.066666666666666,11
31,0,10,4,58,35,17.5,83.0,515,15030.0,26827,1,2,2011,4,23,5,5,0,1,0,14.083333333333334,19
31,1,9,0,2,1,14.9,37.0,479,8551.0,20784,0,0,2011,4,24,6,6,0,1,0,13.066666666666666,10
31,1,13,24,48,1,13.3,52.0,549,33662.0,41684,1,1,2011,4,24,6,6,0,1,0,13.05,15
31,1,11,2,41,1,18.6,52.0,455,18788.0,36894,4,1,2011,4,24,6,6,0,1,0,13.083333333333334,12
31,1,20,6,32,1,19.1,29.0,455,42767.0,62010,3,0,2011,4,24,6,6,0,1,0,14.066666666666666,5
32,0,26,29,22,1,22.6,31.0,455,12147.0,22331,1,2,2011,4,29,4,4,1,1,0,13.05,20
32,0,17,23,45,2,18.6,49.0,488,10319.0,15109,2,1,2011,4,29,4,4,1,1,0,14.083333333333334,4
32,0,25,8,18,1,15.4,56.0,542,10502.0,28425,0,1,2011,4,29,4,4,1,1,0,14.083333333333334,2
32,0,0,13,8,9,18.4,31.0,509,9014.0,17892,1,1,2011,4,29,4,4,1,1,0,15.066666666666666,7
32,0,4,20,21,7,15.8,38.0,455,18456.0,19694,1,0,2011,4,29,4,4,1,1,0,14.066666666666666,8
32,0,19,21,44,1,19.7,34.0,549,33436.0,72081,1,1,2011,4,29,4,4,1,1,0,14.05,19
32,0,2,9,23,1,15.7,48.0,455,17052.0,21000,3,2,2011,4,29,4,4,1,1,1,18.05,7
32,0,24,11,19,1,14.5,35.0,549,11319.0,15165,1,1,2011,4,29,4,4,1,1,1,19.066666666666666,24
32,0,6,10,29,1,13.8,44.0,479,14556.0,20223,2,0,2011,4,29,4,4,1,1,1,19.066666666666666,14
33,0,4,26,21,1,18.1,36.0,527,15859.0,19694,1,0,2011,5,3,1,1,1,1,0,14.05,8
33,0,20,19,32,14,18.2,55.0,545,47056.0,62010,0,2,2011,5,3,1,1,1,1,0,14.05,5
33,0,10,24,58,14,18.9,63.0,487,18449.0,26827,1,0,2011,5,3,1,1,1,1,0,14.083333333333334,19
33,0,23,8,37,12,20.1,33.0,482,12056.0,15859,1,1,2011,5,3,1,1,1,1,0,14.05,11
33,0,13,25,48,12,16.3,46.0,537,30610.0,41684,1,0,2011,5,3,1,1,1,1,0,14.05,15
33,0,21,11,5,12,19.3,56.0,561,18847.0,20248,0,1,2011,5,3,1,1,1,1,0,15.066666666666666,24
33,0,9,17,2,1,19.3,33.0,511,10414.0,20784,2,1,2011,5,3,1,1,1,1,0,14.05,10
33,1,29,0,55,1,29.6,73.0,479,11251.0,37496,2,1,2011,8,17,2,2,0,2,1,19.066666666666666,21
33,1,2,6,23,12,30.3,69.0,455,15951.0,21000,2,2,2011,8,17,2,2,0,2,1,19.05,7
0,0,11,23,41,2,24.3,65.0,549,12481.0,36894,1,1,2011,5,7,5,5,0,1,0,13.066666666666666,12
0,0,24,9,19,1,24.3,45.0,561,8960.0,15165,4,0,2011,5,7,5,5,0,1,0,14.05,24
0,0,25,10,18,1,23.1,47.0,479,10364.0,28425,1,0,2011,5,7,5,5,0,1,0,14.05,2
0,0,8,13,1,14,17.3,96.0,487,9094.0,15491,0,0,2011,5,7,5,5,0,1,0,15.083333333333334,5
0,0,6,21,29,1,22.8,50.0,519,11559.0,20223,1,1,2011,5,7,5,5,0,1,0,15.066666666666666,14
0,0,17,20,31,37,17.8,87.0,455,24222.0,54224,3,1,2011,5,7,5,5,0,1,0,16.083333333333332,16
0,0,19,26,44,35,16.7,90.0,549,13520.0,72081,3,2,2011,5,7,5,5,0,1,0,14.05,19
0,0,0,4,8,4,20.4,61.0,479,11576.0,17892,1,1,2011,5,7,5,5,0,1,1,19.05,7
0,1,29,2,55,12,27.4,76.0,455,13298.0,37496,1,4,2011,7,27,2,2,0,2,1,19.066666666666666,21
1,0,4,24,21,1,21.4,37.0,485,11544.0,19694,3,3,2011,5,14,5,5,0,1,0,13.066666666666666,8
1,0,21,25,5,1,27.6,18.0,554,14350.0,20248,1,5,2011,5,14,5,5,0,1,0,14.066666666666666,24
1,0,11,19,41,1,22.8,21.0,534,17004.0,36894,3,2,2011,5,14,5,5,0,1,0,15.066666666666666,12
1,0,9,8,2,12,18.6,45.0,455,7435.0,20784,0,1,2011,5,14,5,5,0,1,0,13.066666666666666,10
1,0,13,17,48,12,18.4,53.0,510,25312.0,41684,0,3,2011,5,14,5,5,0,1,0,14.066666666666666,15
1,1,23,6,37,1,26.2,12.0,455,14075.0,15859,3,1,2011,5,15,6,6,0,1,0,13.05,11
1,1,20,0,32,1,23.7,20.0,493,31571.0,62010,1,1,2011,5,15,6,6,0,1,0,15.083333333333334,5
1,1,26,2,22,1,23.7,25.0,479,18403.0,22331,2,3,2011,5,15,6,6,0,1,0,15.05,20
1,1,10,29,58,2,22.6,21.0,455,19643.0,26827,3,2,2011,5,15,6,6,0,1,0,16.05,19
2,0,0,10,8,1,21.2,71.0,455,7712.0,17892,3,3,2011,5,20,4,4,0,1,1,19.066666666666666,7
2,1,24,26,19,1,26.0,53.0,455,12372.0,15165,4,1,2011,5,21,5,5,0,1,0,14.05,24
2,1,19,23,44,1,26.0,62.0,487,17751.0,72081,4,0,2011,5,21,5,5,0,1,0,15.083333333333334,19
2,1,20,29,32,1,26.1,58.0,455,37521.0,62010,2,2,2011,5,21,5,5,0,1,0,16.05,5
2,1,6,17,59,1,23.4,64.0,530,21506.0,41255,0,0,2011,5,21,5,5,0,1,0,16.05,14
2,1,2,13,23,12,23.7,73.0,509,15978.0,21000,2,1,2011,5,21,5,5,0,1,1,19.066666666666666,7
2,1,25,11,18,12,21.6,73.0,455,15520.0,28425,1,0,2011,5,21,5,5,0,1,1,19.066666666666666,2
2,2,9,4,2,12,14.8,82.0,455,18008.0,20784,0,1,2011,5,22,6,6,0,1,0,13.066666666666666,10
2,2,8,21,1,35,16.4,82.0,555,6668.0,15491,1,4,2011,5,22,6,6,0,1,0,16.05,5
3,0,20,13,32,35,20.2,83.0,498,25272.0,62010,1,1,2011,5,28,5,5,0,1,0,14.033333333333333,5
3,0,17,25,45,35,21.1,89.0,549,6855.0,15109,3,0,2011,5,28,5,5,0,1,0,14.05,4
3,0,21,24,5,35,20.3,86.0,455,12678.0,20248,0,0,2011,5,28,5,5,0,1,0,14.066666666666666,24
3,0,4,19,21,12,17.4,80.0,455,15181.0,19694,1,1,2011,5,28,5,5,0,1,0,13.05,8
3,0,23,9,37,35,19.3,80.0,455,7582.0,15859,1,1,2011,5,28,5,5,0,1,0,16.05,11
3,1,0,8,8,35,20.3,93.0,496,5351.0,17892,0,1,2011,5,29,6,6,0,1,0,13.083333333333334,7
3,1,10,2,58,35,19.1,82.0,455,14056.0,26827,2,1,2011,5,29,6,6,0,1,0,16.05,19
3,1,6,26,59,0,23.8,91.0,558,11132.0,41255,5,2,2011,5,29,6,6,0,1,0,16.05,14
3,1,11,29,41,35,16.9,89.0,515,8049.0,36894,2,1,2011,5,29,6,6,0,1,1,19.066666666666666,12
4,0,13,11,48,1,25.1,59.0,455,22196.0,41684,0,1,2011,6,11,5,5,0,2,0,13.05,15
4,0,19,17,44,37,28.9,65.0,498,17597.0,72081,0,2,2011,6,11,5,5,0,2,0,14.016666666666667,19
4,0,24,6,19,12,24.9,78.0,561,12067.0,15165,0,1,2011,6,11,5,5,0,2,0,14.05,24
4,0,26,0,22,37,22.4,87.0,543,6202.0,22331,0,3,2011,6,11,5,5,0,2,0,14.05,20
4,0,9,29,2,1,26.3,58.0,455,11012.0,20784,0,2,2011,6,11,5,5,0,2,0,16.066666666666666,10
4,0,10,23,58,12,23.9,74.0,488,13111.0,26827,2,2,2011,6,11,5,5,0,2,0,17.083333333333332,19
4,0,25,4,18,12,22.8,72.0,455,13034.0,28425,1,1,2011,6,11,5,5,0,2,0,17.083333333333332,2
4,0,8,20,1,12,23.1,71.0,455,12221.0,15491,2,2,2011,6,11,5,5,0,2,1,19.05,5
4,0,2,21,23,12,23.2,65.0,515,16315.0,21000,2,2,2011,6,11,5,5,0,2,1,19.066666666666666,7
5,0,4,2,21,1,21.8,48.0,455,14519.0,19694,2,1,2011,6,15,2,2,0,2,0,14.05,8
5,0,29,23,55,12,19.2,72.0,479,7810.0,37496,0,1,2011,6,15,2,2,0,2,1,19.05,21
5,0,8,10,1,1,22.2,50.0,549,7003.0,15491,0,5,2011,6,15,2,2,0,2,1,19.05,5
5,0,17,24,45,12,19.2,68.0,487,7803.0,15109,0,3,2011,6,15,2,2,0,2,1,19.083333333333332,4
5,0,21,9,5,12,21.9,67.0,455,10745.0,20248,2,1,2011,6,15,2,2,0,2,1,19.066666666666666,24
5,0,6,13,29,12,22.0,75.0,509,6793.0,20223,4,0,2011,6,15,2,2,0,2,1,19.066666666666666,14
5,0,0,19,8,12,24.1,49.0,549,9098.0,17892,0,1,2011,6,15,2,2,0,2,1,19.066666666666666,7
5,0,25,26,18,12,22.6,60.0,455,6151.0,28425,0,0,2011,6,15,2,2,0,2,1,19.066666666666666,2
5,0,11,20,41,12,20.3,83.0,455,13707.0,36894,0,0,2011,6,15,2,2,0,2,1,19.066666666666666,12
6,0,20,21,32,35,21.2,79.0,455,31921.0,62010,1,3,2011,6,18,5,5,0,2,1,18.05,5
6,0,2,19,23,35,23.3,81.0,455,18001.0,21000,2,1,2011,6,18,5,5,0,2,1,18.05,7
6,0,23,0,37,12,20.6,83.0,549,8402.0,15859,0,2,2011,6,18,5,5,0,2,1,18.583333333333332,11
6,0,9,25,2,1,19.4,84.0,563,6587.0,20784,2,0,2011,6,18,5,5,0,2,1,19.066666666666666,10
6,0,29,24,55,37,19.0,88.0,509,11830.0,37496,2,0,2011,6,18,5,5,0,2,1,19.066666666666666,21
6,0,10,11,58,37,20.3,83.0,487,13605.0,26827,2,0,2011,6,18,5,5,0,2,1,19.083333333333332,19
6,0,13,4,48,1,21.1,69.0,455,23602.0,41684,1,1,2011,6,18,5,5,0,2,1,19.05,15
6,0,6,8,29,14,21.3,91.0,484,8345.0,20223,2,2,2011,6,18,5,5,0,2,1,19.05,14
6,0,26,17,22,35,20.8,94.0,455,6087.0,22331,0,2,2011,6,18,5,5,0,2,1,19.05,20
7,0,4,23,21,1,31.8,41.0,455,11356.0,19694,4,0,2011,6,22,2,2,0,2,0,14.05,8
7,0,20,26,32,1,27.4,72.0,517,20240.0,62010,3,0,2011,6,22,2,2,0,2,1,19.066666666666666,5
7,0,17,2,45,1,26.2,80.0,487,9882.0,15109,2,4,2011,6,22,2,2,0,2,1,19.083333333333332,4
7,0,21,10,5,1,27.4,71.0,479,12217.0,20248,2,3,2011,6,22,2,2,0,2,1,19.05,24
7,0,24,8,19,1,25.6,78.0,549,6386.0,15165,1,2,2011,6,22,2,2,0,2,1,19.05,24
7,0,0,6,8,12,26.5,81.0,455,7875.0,17892,2,3,2011,6,22,2,2,0,2,1,19.066666666666666,7
7,0,25,29,18,12,25.6,78.0,455,9705.0,28425,0,1,2011,6,22,2,2,0,2,1,19.066666666666666,2
7,0,11,9,41,12,24.9,88.0,455,7593.0,36894,3,2,2011,6,22,2,2,0,2,1,19.066666666666666,12
7,0,19,13,12,1,28.4,63.0,549,8019.0,15440,1,0,2011,6,22,2,2,0,2,1,19.55,19
8,0,29,10,55,12,19.5,81.0,455,17409.0,37496,2,2,2011,6,25,5,5,0,2,1,18.566666666666666,21
8,0,23,17,37,1,27.3,62.0,515,10450.0,15859,1,4,2011,6,25,5,5,0,2,1,19.066666666666666,11
8,0,13,0,48,12,19.4,65.0,455,24947.0,41684,1,1,2011,6,25,5,5,0,2,1,19.05,15
8,0,6,20,59,0,27.7,86.0,455,28515.0,41255,1,1,2011,6,25,5,5,0,2,1,19.05,14
8,0,26,24,22,12,26.4,78.0,455,5865.0,22331,1,2,2011,6,25,5,5,0,2,1,19.05,20
8,1,2,11,23,12,29.4,58.0,549,16845.0,21000,5,3,2011,6,26,6,6,0,2,1,18.05,7
8,1,21,4,5,1,25.6,87.0,455,13081.0,20248,1,0,2011,6,26,6,6,0,2,1,18.566666666666666,24
8,1,9,19,2,35,18.6,92.0,455,7667.0,20784,0,2,2011,6,26,6,6,0,2,1,19.066666666666666,10
8,1,8,25,1,12,22.9,83.0,487,5627.0,15491,1,1,2011,6,26,6,6,0,2,1,19.083333333333332,5
9,0,9,13,2,12,23.4,72.0,455,10461.0,20784,0,1,2011,7,30,5,5,0,2,1,19.066666666666666,10
9,0,10,20,58,35,25.3,77.0,455,20047.0,26827,0,1,2011,7,30,5,5,0,2,1,19.05,19
9,0,19,8,44,14,25.6,85.0,455,21214.0,72081,2,1,2011,7,30,5,5,0,2,1,19.05,19
9,0,24,2,19,12,25.4,89.0,509,13515.0,15165,1,2,2011,7,30,5,5,0,2,1,19.066666666666666,24
9,0,25,23,18,4,28.1,66.0,565,9231.0,28425,4,2,2011,7,30,5,5,0,2,1,19.116666666666667,2
9,0,11,21,41,1,26.5,85.0,455,16816.0,36894,4,0,2011,7,30,5,5,0,2,1,19.066666666666666,12
9,1,0,29,34,4,29.4,63.0,455,28039.0,47853,1,3,2011,7,31,6,6,0,2,1,18.066666666666666,7
9,1,4,17,21,12,21.4,76.0,487,15315.0,19694,0,0,2011,7,31,6,6,0,2,1,19.066666666666666,8
9,1,26,6,22,1,27.9,74.0,455,19421.0,22331,0,3,2011,7,31,6,6,0,2,1,19.066666666666666,20
11,0,29,9,55,12,27.5,83.0,455,13139.0,37496,3,1,2011,8,6,5,5,0,2,1,18.566666666666666,21
11,0,23,11,37,12,28.7,69.0,455,11193.0,15859,0,2,2011,8,6,5,5,0,2,1,18.583333333333332,11
11,0,20,25,32,12,27.8,76.0,517,32231.0,62010,2,3,2011,8,6,5,5,0,2,1,19.066666666666666,5
11,0,17,19,45,12,28.7,81.0,479,11051.0,15109,2,0,2011,8,6,5,5,0,2,1,19.066666666666666,4
11,0,10,0,58,12,29.1,71.0,488,15781.0,26827,1,2,2011,8,6,5,5,0,2,1,19.066666666666666,19
11,0,13,21,48,1,29.0,68.0,455,37830.0,41684,4,0,2011,8,6,5,5,0,2,1,19.05,15
11,1,2,26,23,1,30.0,59.0,455,13389.0,21000,2,0,2011,8,7,6,6,0,2,1,18.05,7
11,1,8,4,1,35,25.8,80.0,555,9979.0,15491,2,2,2011,8,7,6,6,0,2,1,19.05,5
11,1,6,24,29,1,30.4,58.0,455,14230.0,20223,2,1,2011,8,7,6,6,0,2,1,19.05,14
12,0,21,8,5,12,27.3,87.0,455,16768.0,20248,3,0,2011,8,13,5,5,0,2,1,18.566666666666666,24
12,0,4,29,21,1,27.2,82.0,515,19224.0,19694,0,1,2011,8,13,5,5,0,2,1,19.066666666666666,8
12,0,9,23,2,1,26.9,79.0,455,7940.0,20784,3,1,2011,8,13,5,5,0,2,1,19.066666666666666,10
12,0,0,2,34,1,30.8,65.0,560,37172.0,47853,1,1,2011,8,13,5,5,0,2,1,19.066666666666666,7
12,0,25,19,18,1,28.8,79.0,488,13930.0,28425,2,0,2011,8,13,5,5,0,2,1,19.066666666666666,2
12,0,11,6,9,1,30.4,73.0,479,7099.0,13800,0,3,2011,8,13,5,5,0,2,1,19.05,12
12,1,13,20,48,1,29.6,69.0,455,37375.0,41684,2,3,2011,8,14,6,6,0,2,1,18.05,15
12,1,24,17,19,1,27.6,84.0,549,12472.0,15165,6,1,2011,8,14,6,6,0,2,1,19.05,24
12,1,26,10,22,12,26.0,79.0,479,9581.0,22331,2,1,2011,8,14,6,6,0,2,1,19.05,20
13,0,23,20,31,12,24.8,64.0,455,21589.0,54224,3,2,2011,8,20,5,5,0,2,1,18.066666666666666,16
13,0,2,10,23,35,23.9,93.0,455,12119.0,21000,6,3,2011,8,20,5,5,0,2,1,18.05,7
13,0,29,11,55,12,23.7,83.0,479,16237.0,37496,2,0,2011,8,20,5,5,0,2,1,18.55,21
13,0,21,0,5,12,24.3,70.0,455,12823.0,20248,3,3,2011,8,20,5,5,0,2,1,18.566666666666666,24
13,0,8,9,1,35,23.9,81.0,565,7730.0,15491,1,1,2011,8,20,5,5,0,2,1,19.0,5
13,0,17,26,45,14,23.4,85.0,563,8470.0,15109,3,2,2011,8,20,5,5,0,2,1,19.0,4
13,0,19,24,44,14,23.3,82.0,488,24518.0,72081,1,0,2011,8,20,5,5,0,2,1,19.066666666666666,19
13,0,6,4,29,35,23.4,92.0,515,13365.0,20223,0,1,2011,8,20,5,5,0,2,1,19.066666666666666,14
13,0,25,13,18,0,26.4,64.0,455,11340.0,28425,2,1,2011,8,20,5,5,0,2,1,19.066666666666666,2
14,0,9,21,2,12,25.1,80.0,455,6942.0,20784,1,1,2011,8,24,2,2,0,2,1,19.066666666666666,10
14,0,20,11,32,12,27.6,75.0,518,27947.0,62010,1,1,2011,8,24,2,2,0,2,1,19.066666666666666,5
14,0,10,6,58,14,26.9,82.0,455,19754.0,26827,1,2,2011,8,24,2,2,0,2,1,19.05,19
14,0,23,29,37,14,26.9,70.0,455,11959.0,15859,1,1,2011,8,24,2,2,0,2,1,19.066666666666666,11
14,0,13,8,48,12,26.5,68.0,549,18175.0,41684,0,0,2011,8,24,2,2,0,2,1,19.05,15
14,0,24,4,19,14,25.6,89.0,455,8693.0,15165,1,1,2011,8,24,2,2,0,2,1,19.05,24
14,0,2,17,23,12,29.4,71.0,487,12635.0,21000,2,0,2011,8,24,2,2,0,2,1,19.066666666666666,7
14,0,26,25,22,12,25.6,91.0,565,6119.0,22331,2,2,2011,8,24,2,2,0,2,1,19.05,20
14,0,19,0,12,14,26.3,88.0,479,10480.0,15440,2,1,2011,8,24,2,2,0,2,1,19.55,19
15,0,4,9,21,1,23.3,77.0,455,19087.0,19694,2,1,2011,8,27,5,5,0,2,1,19.05,8
15,0,8,24,1,12,24.5,75.0,483,10013.0,15491,2,0,2011,8,27,5,5,0,2,1,19.05,5
15,0,21,19,5,1,26.4,76.0,515,17162.0,20248,0,0,2011,8,27,5,5,0,2,1,19.066666666666666,24
15,0,11,13,41,14,26.2,86.0,455,14852.0,36894,1,0,2011,8,27,5,5,0,2,1,19.066666666666666,12
15,1,17,10,45,1,25.3,82.0,549,10703.0,15109,3,2,2011,8,28,6,6,0,2,1,18.05,4
15,1,0,20,34,1,28.9,62.0,455,26248.0,47853,3,1,2011,8,28,6,6,0,2,1,18.066666666666666,7
15,1,25,2,18,1,28.8,72.0,490,17177.0,28425,0,4,2011,8,28,6,6,0,2,1,18.066666666666666,2
15,1,29,26,55,1,23.8,88.0,455,13434.0,37496,6,0,2011,8,28,6,6,0,2,1,18.566666666666666,21
15,1,6,23,59,12,26.9,72.0,479,19061.0,41255,4,1,2011,8,28,6,6,0,2,1,19.05,14
